Hallmark_Name	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S3	S4	S5	S6	S7	S8	S9
HALLMARK_ALLOGRAFT_REJECTION	0.359914926945599	0.29462103998439926	0.2945130949657226	0.2996935708047745	0.14283399260612825	0.1366385295980837	0.1350610967547956	0.3261866999420557	0.32591356754475836	0.3207901077701521	0.12783220649052315	0.36728998233082555	0.13167217111005036	0.1242724621650347	0.27046487721221885	0.2605358687223185	0.27064701110579514	0.3559881132886906	0.3654835763019745	0.3527590702510559	0.3644332972656496	0.2934555850504449	0.2922258093809113	0.2991515993062677
HALLMARK_APICAL_JUNCTION	0.2890131598155421	0.3131071210473158	0.30611134203486057	0.31358433117861767	0.2547108840664404	0.24514734765565727	0.24764333589279175	0.23856172786822452	0.23468266331440668	0.23849621046082	0.2683077977807972	0.2971280543550101	0.27339380716988104	0.27225609354638897	0.2885715864169573	0.2869833543110049	0.2875336232820987	0.2896951546681978	0.29414417106932383	0.299977120968145	0.287497510434901	0.3134197404350999	0.31304763670886665	0.3149170686120195
HALLMARK_COAGULATION	0.3831601357608641	0.44494732332689363	0.4399271121767859	0.4380528280255375	0.31606759954828634	0.31212058066266635	0.3118295166525176	0.3329047231614308	0.33046905344886934	0.3318734716739551	0.4006907421929455	0.3897031292254751	0.3958207153961371	0.3917948865312086	0.4058510852486393	0.40209142903802164	0.4041324147430202	0.3920301201152619	0.38648623663002885	0.38108033636026595	0.3778642348813499	0.4372366804728643	0.4463322589457809	0.4420238486884202
HALLMARK_COMPLEMENT	0.36836368464224883	0.34054766406983417	0.3338456407554149	0.3344908651465305	0.16848193378036128	0.16588734811229414	0.16459018618891538	0.30294669169712923	0.29434196640390015	0.29045268134955005	0.18732843834240076	0.37386757512488983	0.17989847016784466	0.17726660001300576	0.28031719043342157	0.2790877788206046	0.2874863052451096	0.36469279302276403	0.3751333950510167	0.3566668172422603	0.36525824179451255	0.328251583046712	0.3342660212949624	0.3515163147490583
HALLMARK_E2F_TARGETS	-0.1896304652792895	-0.27130216452204575	-0.26489507383607896	-0.2590180914508508	0.14938357675861375	0.16160309642267048	0.1670310374176164	0.09402373032632669	0.100927650590941	0.12318297880256852	-0.00951867110409634	-0.23620950397657933	-0.0030493409700179564	-0.005751738452004905	-0.05592518889420218	-0.04007606347374431	-0.05753436535913043	-0.20784685793674482	-0.23071955274773182	-0.18915358246394354	-0.1630014121921259	-0.2567411494513145	-0.26506833442646693	-0.29409972265386325
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.6827184300842892	0.6923681010257408	0.6926033225243046	0.6992870695410993	0.633829033807882	0.6270681001058915	0.627863716398949	0.6733474657708354	0.6777713340927677	0.6654704730415546	0.6508936232585977	0.6815134355043388	0.6494254376704568	0.6495947160126266	0.7026507855808495	0.6898789941665162	0.6885505631797397	0.681435933004248	0.6768950416043992	0.6835441494516087	0.6830082171726334	0.7058181390045917	0.7002002098171828	0.7059002773461368
HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.051532738605919524	-0.04749317939928868	-0.04315386496351667	-0.043245188100679885	-0.0406891041537611	-0.04510714777157273	-0.049028234570310955	-0.10673872332763777	-0.09694099611260522	-0.0937767204630803	-0.04567437726692091	-0.03801258623111263	-0.04265182458044933	-0.04422628190166263	-0.08552014116780458	-0.08982527764999837	-0.08483812646900898	-0.04027525167666765	-0.040301508069473885	-0.04765420195880673	-0.0584473876641506	-0.05078094716689291	-0.05065550360096685	-0.049771915607995355
HALLMARK_G2M_CHECKPOINT	-0.05033194288012816	-0.11304745923776342	-0.11266823756627257	-0.0977257925147553	0.20726015806080297	0.2076857505695104	0.2214351736023599	0.1579576477605959	0.15875907887139915	0.18630934987524597	0.08775957964048837	-0.08416892855541802	0.09321894305467433	0.09275440400409778	0.048807738417828116	0.06133310275236754	0.04886343606201294	-0.06981016359983584	-0.07889984658433384	-0.05292644564451765	-0.03812130627521156	-0.09937588827038202	-0.114066239499853	-0.12691955508048378
HALLMARK_HYPOXIA	0.3686648680182862	0.39366031924794775	0.3921356229208161	0.3952967082518758	0.3238205637298673	0.31785821466077435	0.31559748469795107	0.32079628978475544	0.32750687693747876	0.3095452453628648	0.37397366104281443	0.37707976378772984	0.37766915416711666	0.37389423471604266	0.37109513539823535	0.3703796040296131	0.37168032894509884	0.3692041661077589	0.3747640848874166	0.37753851397944277	0.3662963320663183	0.3917957616998699	0.3978031117660343	0.39463910107686184
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.28985217796898605	0.22738914466360186	0.2214996379667842	0.22097848013521776	0.014389548774564819	0.0031752772678260905	-0.004110080857384118	0.2218729210519619	0.20606689167320547	0.20503512492689682	0.029344080161991616	0.2962032208004373	0.018367267469678334	0.01628002138856621	0.18373683162163695	0.17328652551239507	0.17775023178397426	0.2860157886433449	0.2995234921671182	0.28238093513902146	0.29650212574737217	0.21695907467725262	0.215062463847539	0.2380881794028593
HALLMARK_INFLAMMATORY_RESPONSE	0.32746826297683224	0.25475893039005465	0.25824746155524014	0.2577571382326007	0.00429775873512978	0.001721322141099812	0.007851870017796518	0.26808702587470495	0.2574880548680718	0.2563982266906932	0.027430043103300005	0.33271425969252794	0.019424650813730474	0.018615095158422974	0.20425044877766785	0.19578552223469078	0.20298483255802746	0.32102614668603224	0.33587339314176196	0.31740878175659243	0.32596147031761724	0.25017029965627524	0.2500425758185469	0.2677239049402221
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.5353938324717745	0.3595878345605177	0.35577670746337275	0.3523864377304779	-0.16413662685956024	-0.1578464196834638	-0.1680567991666038	0.47980241153618847	0.41180480526944047	0.42263075311585385	-0.16008663418219812	0.526005292644313	-0.15933612164233277	-0.168324216177059	0.19670821941454086	0.17662155392607926	0.23800153291155218	0.49961803034478947	0.5265278824437934	0.47715584046337384	0.531781775825702	0.3379339849620664	0.3389734183301687	0.39553417926907014
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.5066405049094483	0.36386709538952766	0.3583571593503005	0.35788358374776735	-0.12471379334084758	-0.12673554967143003	-0.13154290596725138	0.45603844463430654	0.40267644400358305	0.4061358604302984	-0.12105415473915769	0.5001009113748202	-0.12070701162258285	-0.12953152764646042	0.22654800703636874	0.20179179006108033	0.2540459680807332	0.48260729612369757	0.5005100611511335	0.462810528919279	0.5048011121584917	0.3414818331845558	0.3429206237119599	0.3917731749702516
HALLMARK_KRAS_SIGNALING_UP	0.12875302663915136	0.22919900213599564	0.2275406747544887	0.22570057282674208	-0.06647048947014159	-0.07165246365981082	-0.06287849579984252	0.0275489403958609	0.024608719639271744	0.04061354373504451	0.10194996046253907	0.12758468425323718	0.10757427233179194	0.1073690880287435	0.16555847100670218	0.1522011030634485	0.16614248737064877	0.1315025344609918	0.1325149226880251	0.12253151166189982	0.12822135797850281	0.21929330109160583	0.23277089688191674	0.2160029738657223
HALLMARK_MITOTIC_SPINDLE	-0.0852782918900576	-0.11077590987614266	-0.12739516913026103	-0.11393134771417526	0.012083034715049363	0.006401040674107047	0.011899827940685495	-0.05531224059275105	-0.04910038680610499	-0.041324796411184146	-0.040438750835438714	-0.08512789868609572	-0.03383234369827417	-0.03994371670201451	-0.08138316309633963	-0.08222898037812004	-0.08874511214022093	-0.08734232856239364	-0.08557765371408829	-0.07358257468216554	-0.07822142998197686	-0.1168014843367326	-0.12471139940369641	-0.1300374792705136
HALLMARK_MYC_TARGETS_V1	0.4046795636662559	0.3858516659527459	0.38963597589527427	0.382819082863595	0.6377386916494371	0.6495588240142998	0.6565142450497773	0.5861959311827427	0.5897919769987687	0.5909327525265036	0.5458546902398759	0.37401798534568476	0.5578643562228993	0.551750506200711	0.511128414424295	0.5236607458183047	0.5104202340677816	0.40243907358905034	0.3855702133729001	0.40232889174114084	0.41246558926534393	0.39304045404642435	0.3889580295121775	0.3703033658962644
HALLMARK_MYC_TARGETS_V2	-0.04179758501430651	-0.06716280896674134	-0.07790034861466343	-0.07355829018159489	0.301762137512672	0.32127286510013764	0.3179089167551641	0.2249851418036828	0.2339759206223388	0.26633624881108675	0.16587281861251313	-0.078763296359970425	0.18229049713270543	0.17502708852801202	0.1341595856780581	0.1439193333580386	0.1292844025816783	-0.05385718562747437	-0.0737437421907993	-0.035011817719737715	-0.015612159630955049	-0.0597771671600465	-0.051909440414355724	-0.07830412412946848
HALLMARK_MYOGENESIS	0.37164815422687775	0.42956407055948914	0.4164054004728585	0.42883217937325696	0.3818900208732798	0.37105284072002287	0.367766220478769	0.3117195465266357	0.3166647982421038	0.30354459739768963	0.4187865922624178	0.3957979475933505	0.41819338906647774	0.41638010116581253	0.4022906016708488	0.40824008679279183	0.3958119105856134	0.3792937119745773	0.38523490008545197	0.3843086153287501	0.3776127299508738	0.42723469514842344	0.4262593265404444	0.4288117179452223
HALLMARK_P53_PATHWAY	0.19433597619918158	0.25511544735590763	0.2561523311543097	0.24940112844316611	0.1528176322865975	0.1447739014930673	0.14386660002959095	0.10502011828145645	0.11194590624973641	0.10862054863054717	0.23455270489713959	0.204243160911239	0.23465459605451175	0.23670741306132004	0.206027910298004	0.2014372432716146	0.20648370091105722	0.19734441199325098	0.20289904525698424	0.19840530825949365	0.19375668801965193	0.24687048694488142	0.2522278235777167	0.25181602486481786
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.3443815995116294	0.3121988014207883	0.3114573009949635	0.30658237640330516	0.3547505160082841	0.3565784817900312	0.35738404172208316	0.35742427635252516	0.3571308032239043	0.3579517202836585	0.313320488879237	0.3339392249619838	0.3113016299000514	0.3155328656747655	0.3350115820712726	0.3273890048320059	0.32288696347922463	0.3447321217390432	0.33589042399656893	0.3348267661650677	0.34847560835272356	0.31908796455511373	0.3154551789243978	0.31397808302083424
HALLMARK_UV_RESPONSE_UP	0.226580498465739	0.19907342445960763	0.18857341063731212	0.1982963235701891	0.12099059285553646	0.11609005149392643	0.10803100524912781	0.21267703405890234	0.21420770245445445	0.212625472600927	0.11256728885853781	0.23292602618479982	0.10452341688587506	0.0991998723846118	0.1913851053681976	0.17774756442093118	0.17953013015423325	0.2291985534205588	0.23277031883293486	0.2264006145260895	0.23522490105292734	0.18936327498164532	0.19354333730188414	0.20844037438851085
