Hallmark_Name	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S3	S4	S5	S6	S7	S8	S9
HALLMARK_ALLOGRAFT_REJECTION	0.32930639467893125	0.283095964060294	0.28096638682433706	0.286234722398206	0.18894456298532622	0.17551251727809275	0.17719910474049178	0.29389588711597914	0.29556907059551774	0.292329036357532	0.16694694719138323	0.3323161372796708	0.16660799625086078	0.1663263665211348	0.2580613650587547	0.25365512179835975	0.2588254013289043	0.32655720298718954	0.3344125171683718	0.32775908894520195	0.33154175393384283	0.28367043564461175	0.28226036060140275	0.2825220654449875
HALLMARK_ANDROGEN_RESPONSE	0.16105808509443836	0.2157414716452433	0.21813426451612533	0.20274082115730022	0.09625096735251416	0.10011606906478855	0.10210340811484753	0.10069193729030117	0.10589746863875567	0.09812396029017505	0.1451778258142875	0.1766026459588137	0.15151658373398433	0.15573932277795605	0.1611646998071326	0.150351742690717	0.15470917371245207	0.17777627720830824	0.18185758149164494	0.170047013876184	0.1560883433051755	0.2109877700926806	0.2118523785762391	0.2062844038873991
HALLMARK_ANGIOGENESIS	0.46122308800449846	0.4822242442045586	0.4755769181598175	0.4709923484043716	0.29957375176090767	0.29849061135253224	0.2985233140999812	0.3957444027616245	0.3900157004946643	0.38105364627901267	0.3259522428518266	0.4730874044597615	0.3336561457335913	0.3335462928118402	0.41435504507558213	0.40728399864727777	0.41218702658092177	0.46969878070253107	0.48037389102900263	0.47623993995397224	0.4680509381475869	0.4748512504774795	0.4847426681663868	0.4853283665769798
HALLMARK_APICAL_JUNCTION	0.2494494264778293	0.2689013088501559	0.2671262305473733	0.27140117883812287	0.22937166946500073	0.22240481751282487	0.22608037268160652	0.21256067038860474	0.21333669445690964	0.2060225146119726	0.23625375217955025	0.25341731576637455	0.23725891564976392	0.23871906717563596	0.24514710040905408	0.2511242391980059	0.2477466464919435	0.2513362909619568	0.24973090363007572	0.254124435752573	0.24254850508799541	0.26878396763497236	0.27049085398566286	0.26708199467745475
HALLMARK_APOPTOSIS	0.37050644620390843	0.3561353454342701	0.35976072702312817	0.3565207814317071	0.2772144674754604	0.2665153981214833	0.26452014724334777	0.2980405264525688	0.2952842351857792	0.28963010402937367	0.2924596751012469	0.3773288661980999	0.2900274853907161	0.28824695199788103	0.31017960890136015	0.3060012524790929	0.3094842168929661	0.3715289637278627	0.3830533090204736	0.36967702167880234	0.3689402251240438	0.3482367520260289	0.3579828509619778	0.3596364278653219
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.2655511437213909	0.3120389608927943	0.3122874157506726	0.29815604846460936	0.20609189775722467	0.2071181383033149	0.19637125005985126	0.1629090534106946	0.15958638601101666	0.16005386776034775	0.2373293660441961	0.2866455252174913	0.23514649296910456	0.2399506462981463	0.21729881326884296	0.20075901912158353	0.21083639379366684	0.27998415871965304	0.28738587072174754	0.26444832854300443	0.2483743723574009	0.3017000294397315	0.31833698408295097	0.3263238965263615
HALLMARK_COAGULATION	0.46744163026446883	0.5055705842626728	0.49489202100516605	0.5004394702378852	0.4219792170375532	0.42049659110788734	0.42157045987076897	0.4023068054694048	0.4041538313638137	0.393640598002083	0.4647479474584129	0.47895568610062794	0.4578412517661697	0.46162322143285134	0.4482419976147238	0.4440845876177871	0.4477902211656549	0.47611566924409876	0.4758120625366836	0.46923181696567684	0.46171387128136804	0.5000547840504823	0.5045885613114466	0.5050625688718916
HALLMARK_COMPLEMENT	0.33494110444769143	0.33229138496448396	0.32014319064636204	0.3250064437569325	0.20339809461898978	0.1968488855835465	0.20065289011119297	0.25674925336268895	0.25559166695039454	0.24472608471858676	0.21717727835946804	0.3455093589744482	0.2145299104567157	0.21951509172465491	0.26219475092823	0.25894886640318404	0.2652316147077606	0.33716852547762266	0.34492614922140197	0.3308958895904891	0.3316878535343894	0.32139829077841675	0.3277472234929134	0.33802125651157966
HALLMARK_DNA_REPAIR	0.005474717142910215	0.038324944103090106	0.036512505287842535	0.028566161081880963	0.1382501543708681	0.14992786778024772	0.1497069631420153	0.08433809214291654	0.08517250407880447	0.09377386356949424	0.12973006751858956	-0.013279786462919994	0.1357849729534652	0.13591588598304416	0.0939388947765539	0.1049456295221667	0.09337854486567869	0.006008899039105218	-0.013445022266145136	-0.0035791978604061943	0.007576722510526417	0.03837421622000937	0.046531203599627466	0.03560267088334548
HALLMARK_E2F_TARGETS	-0.1800588162787378	-0.23075203252629434	-0.2245080496909903	-0.21645598251283205	0.12306099132774559	0.13764799461320848	0.13973440311352922	0.07224373178592884	0.07482027589733128	0.09368391657767758	0.013063252851054318	-0.22132299798411587	0.017522683932759818	0.0160016645846811	-0.03191954187749495	-0.017776116341496284	-0.033885977432318616	-0.19656101050290611	-0.21833575873335806	-0.17852101586592137	-0.15651368894941242	-0.21646763737546043	-0.2234091467651265	-0.2519755822736908
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.6001288031442441	0.6161130752348172	0.6144300926330699	0.6189440020698669	0.561103571628069	0.5558875008643529	0.5551517015534763	0.5735870365452034	0.5783463475636702	0.5693719958239477	0.5816710984530126	0.5964378285452715	0.577883570844498	0.5789351357383303	0.6073554955748641	0.6001648766282804	0.5997997021027335	0.5981375056704871	0.5947980981482481	0.5988829261145712	0.5964302342747775	0.6216678895447639	0.619703386100885	0.6223372636615528
HALLMARK_G2M_CHECKPOINT	-0.0803937262748583	-0.11462120727220441	-0.11381827697504335	-0.0995633101801782	0.1624922157100394	0.16757414187943373	0.17524036528526069	0.1200912490297822	0.12288348190220415	0.14198042054458482	0.08319337876288506	-0.11540373306040125	0.08577787443562802	0.08631532621305103	0.04786178611797613	0.06108196731705746	0.04591369285246032	-0.09792365330558027	-0.10685241595217662	-0.0817426880708641	-0.0640348519922773	-0.10658822518129289	-0.11655538587096194	-0.1302694776767822
HALLMARK_GLYCOLYSIS	0.22843916546388401	0.25416652361646985	0.25493121805573055	0.25446407990821085	0.2839628165461009	0.28041880631179	0.27919085387558	0.26600924575099727	0.2738592381057157	0.2636045240276363	0.2965310681349033	0.22576527070311642	0.29827318000094327	0.29794797890138036	0.28193839686971817	0.28165605216436995	0.2826034078169826	0.22810392890703995	0.22422909976573183	0.2293988708442127	0.23502119392115034	0.25598233948450894	0.25499244139410426	0.2498348714492927
HALLMARK_HEDGEHOG_SIGNALING	0.2020903330036924	0.1734402087751377	0.15387578410319294	0.16312931834986044	0.08991901852056057	0.06959528732021864	0.08268160374453655	0.0855961847964451	0.09331768602821663	0.09733953775534618	0.09229739899031476	0.21807494434997496	0.08406608189613597	0.08642853394223356	0.09361113388342134	0.09543254839635032	0.0830197461475112	0.21797982700992963	0.22228778985243952	0.2133647963854432	0.1978476563066198	0.15910871526441533	0.15830058965845967	0.16685144193692
HALLMARK_HEME_METABOLISM	0.10225749885833854	0.10905423652679978	0.11314000933345852	0.11009731504805602	0.05140506371085286	0.035911153507381485	0.03444274730519114	0.011051814618501054	0.01765516829606906	0.009897422084398484	0.06453769413907164	0.12289571969872606	0.07221675543832837	0.07131188962664065	0.05317302261013547	0.051475695893809285	0.049844586157139624	0.10717342695833303	0.11923598911320028	0.10947156464378045	0.09314478256668247	0.1029565937940786	0.10539907014697121	0.10926070144445336
HALLMARK_HYPOXIA	0.2636141934728175	0.2838686372376215	0.2842452053632123	0.28543782134015644	0.22927633644869871	0.22172219687353437	0.21751904287306767	0.20773694672904147	0.2130740212816628	0.19615656059685108	0.262711133245947	0.27738343692230105	0.26289058951355443	0.26363847275184754	0.2490470567177032	0.24306227921781676	0.24604130960526463	0.2707109050246669	0.27740773869889496	0.27060704205580477	0.2629510622184122	0.28219818694824744	0.28665675594175116	0.2828560486223923
HALLMARK_IL2_STAT5_SIGNALING	0.12797032510216627	0.133448778929323	0.13473332384253311	0.13501652689336838	0.06718651244085404	0.06323440255374257	0.06615808332542669	0.06516112721919617	0.060695675647094084	0.07169160458887464	0.08525259444801961	0.13754996677156653	0.08792085467855483	0.08474900590188568	0.09959265965201942	0.09420658265287979	0.10164565194806031	0.13473777391521985	0.13727180035757677	0.1299942810603596	0.1257981226182892	0.1279522429052847	0.12902071641215	0.13187256937043243
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.25725734584846266	0.25852891341399425	0.2534768218497008	0.25477521855945895	0.05968513874280847	0.04431003758456647	0.03774612239827145	0.16574126507909387	0.16314508402095124	0.15806741572968072	0.09312859713667461	0.27539945776414804	0.08907106729157101	0.08718120998686198	0.1964398798546863	0.1923602985910212	0.19331188757597292	0.26500035340830563	0.28024102987688	0.26784901983244974	0.2573136818761302	0.248822140204558	0.24984124368898794	0.2567910812760772
HALLMARK_INFLAMMATORY_RESPONSE	0.20985271219234525	0.17191263419350547	0.1732409377020522	0.1781321775962193	0.01935154120429766	0.014279891624047596	0.014150353839715317	0.14986457167350986	0.14399269458034833	0.14562929286676204	0.02920664918295379	0.22404009444914436	0.03171631763409015	0.040118474286333666	0.12597362502838597	0.12147803444435254	0.12332814128738596	0.21113269944024146	0.22334085161377337	0.20746589284430794	0.21092056126380357	0.1718748166243568	0.1736750302398396	0.18114550465160617
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.4992611297485791	0.4019691232075171	0.4028373063096047	0.3988078962323311	0.061819539826483604	0.06190583020020907	0.05629078616941337	0.4183558085199293	0.38258775432499753	0.38073630431385425	0.0824426458211412	0.5010763626331555	0.08846284930883769	0.08544685049414509	0.28754240938863673	0.27274986197980583	0.30670970313842905	0.47850251690326495	0.503086900094551	0.4728236944359008	0.49129161023999507	0.3893485529562552	0.3919016906347639	0.41515047547085776
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.416691477278972	0.35863701381834173	0.3558383887650819	0.3554521509573899	0.07967752171096315	0.07565583354599513	0.07260722262834853	0.3555845271306501	0.3327037739833169	0.32874414249333567	0.09467600741059973	0.41930997483988586	0.09396178313917034	0.09133497564990856	0.27346510407138996	0.25895007638392353	0.27890578093777885	0.40833083222053557	0.42395290267763364	0.40310719890020374	0.41332236723152094	0.3434853642135713	0.3500137091180565	0.36682756625935875
HALLMARK_KRAS_SIGNALING_UP	0.10600806360895779	0.16497504773021102	0.15834841185031356	0.15804537829530055	-0.04571163042161269	-0.045776906828870464	-0.0423569333553967	4.934611029286793e-4	0.0020841547111538515	0.006179367511460604	0.050592056444490864	0.11003408473369379	0.04440234798693815	0.05155492853806894	0.07844394701376951	0.07488240480336125	0.0834805497161681	0.11515963771047782	0.11317244922741153	0.10413749236196064	0.09951744668713634	0.1483984290322453	0.1596366714635669	0.15325086294418216
HALLMARK_MITOTIC_SPINDLE	-0.08269167560822432	-0.09921884748010226	-0.11209066331476751	-0.09796586818110803	0.0010301319535130768	-0.007217050220959448	-0.005553414331185666	-0.06885965782964985	-0.05755849824997237	-0.057230163933513795	-0.03739895632227557	-0.08321194790674732	-0.03726828201138452	-0.03780821049227651	-0.08359127308064905	-0.07689557729767592	-0.08526180152938442	-0.08372037383895854	-0.08299663726344898	-0.07021823398854164	-0.07454166145464404	-0.11060008249210421	-0.11498367759688996	-0.1168206966287695
