Hallmark_Name	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S3	S4	S5	S6	S7	S8	S9
HALLMARK_ALLOGRAFT_REJECTION	0.43023763872853965	0.36792703354522505	0.3643695827722058	0.366660627106174	-0.0010588148335672262	-0.01651838235387073	-0.025011519994711465	0.3573308016308211	0.35149554474731265	0.3433628256770167	0.012067901275208733	0.4408189645198811	0.010778221555765187	-0.002090859908564792	0.29137544429605955	0.2705838527009634	0.2883111194874946	0.42976953617052477	0.4440484559804753	0.4165830250619863	0.4368805519485269	0.364492340771721	0.364822910616846	0.3831516881361789
HALLMARK_APICAL_JUNCTION	0.27631450490123854	0.33175776589348654	0.32301799227247263	0.3328865592849379	0.1664291433276794	0.15356934505908307	0.16205740607630884	0.19191311483455661	0.19227988363052093	0.18465282477502198	0.22429490371370486	0.2961524949711997	0.2229260596969552	0.22381100385934005	0.27884905057031	0.28165950661734956	0.2846547041550212	0.27937169180472415	0.28828913577518595	0.290031548903458	0.26879529222261056	0.33217008793194214	0.32845806364555397	0.3424360005623225
HALLMARK_APOPTOSIS	0.5301497998217957	0.47886251414511843	0.4767195023397374	0.47545192802722674	0.33142148187489734	0.3216024570742097	0.3138815826761639	0.42036955814809485	0.41037000220790915	0.40755551566501647	0.3294059205989226	0.5375511038216924	0.32362799440790163	0.3208204035064778	0.3981238343872818	0.3865424778246236	0.396739610869285	0.5296885845644119	0.5490132217028807	0.5220141009686267	0.5252072005443201	0.46991844882147793	0.4770673624391666	0.48818798413993075
HALLMARK_COAGULATION	0.6361888542343525	0.7011453027147759	0.6848228691444394	0.6901945605652589	0.4196608182038906	0.4029364434774918	0.4028847002379749	0.5540174027429278	0.5472359210341798	0.5392640920050807	0.5317041208632822	0.6540630204235175	0.5298253115763338	0.5237875334378364	0.611322369222502	0.5971138396654463	0.6159730611311697	0.6462407387886842	0.6543399988239189	0.6342295921800397	0.6291062116247136	0.686545597941659	0.6946781859649713	0.7038530370606195
HALLMARK_COMPLEMENT	0.5119307330256138	0.46209733612196974	0.44797000822343597	0.45284101276727917	0.10599871185333952	0.09105289682099213	0.08995391935576921	0.4315439147738795	0.4068115047141531	0.3994116760501291	0.14155391675508608	0.5187936698404103	0.13586920204150396	0.13035091507920965	0.3685237471018796	0.362619637324497	0.3850407665245274	0.4981170588741432	0.5218583294381843	0.4882179290140692	0.5128610662788969	0.4470270339310971	0.45674639058359046	0.4755336582537963
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.7643556716034691	0.7865248563368357	0.7920275461729566	0.7923204395103379	0.6606410089684058	0.6539448767340982	0.6504351108712276	0.7549433592068039	0.7586310818072559	0.7488672099333161	0.6837079572925936	0.7635772973620362	0.6800365590040809	0.6790593333517136	0.7914739739238121	0.7761670802079234	0.776767463427101	0.7621152034835498	0.7514589593553915	0.762214413728814	0.7615281219682406	0.8006046506130592	0.7941872957981041	0.8015130106850424
HALLMARK_GLYCOLYSIS	0.6075066614578036	0.6291641314078104	0.617088611701394	0.6223250824149759	0.5376616643554452	0.5225855142246023	0.5273453580953646	0.5904536848776524	0.5930833769140792	0.5861649518837878	0.583689816039093	0.6057796499578072	0.5843613756982988	0.5861161839230655	0.6106246062468644	0.6131052987908663	0.6130290234414297	0.6054047027300077	0.6148189693417744	0.6113533492609119	0.6231729963862569	0.6215799790790976	0.6249268184457417	0.6246794289146347
HALLMARK_HYPOXIA	0.4460765518640501	0.46444316702027044	0.45589860064951515	0.4695472039104299	0.34421469930915666	0.32878549962634185	0.32658130629008386	0.37470260416083295	0.38494534502571554	0.37548575536999906	0.39082881446737794	0.4599259526090961	0.3905898367240103	0.39639025168034736	0.42667345125620476	0.4178686383564577	0.4235902451553416	0.45236933393298284	0.4620883677995548	0.45508270697000514	0.44568175521953907	0.4643759293502152	0.47388467433126613	0.4706635953321417
HALLMARK_IL2_STAT5_SIGNALING	0.2729793871315165	0.27767721735198664	0.2664568555911201	0.2733987025280217	0.12474507318783298	0.12318916073625424	0.11992243450894152	0.1817832092174854	0.17902484253508624	0.18209731466479293	0.1599404158841109	0.2885478103940185	0.16838565194044544	0.16412794780543324	0.22485070790309164	0.2116046611712623	0.22594672733310658	0.2793957759030427	0.28775192696512625	0.2775561042506071	0.2733654785857922	0.2668446269836171	0.26922671687964794	0.27607471304745984
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.480292425420998	0.41625506251965183	0.41572537356358863	0.4124146152299033	0.11631267371735744	0.10155515314578499	0.09097248379578074	0.4083696306806612	0.387204141738202	0.3896059458498054	0.1402753888724509	0.4939186893362512	0.11645961356182381	0.11493769161597793	0.3673058801765428	0.3431494028522023	0.35094272040695934	0.472380790881328	0.4889980859582936	0.4754325996152335	0.48524599176180344	0.4073836571902615	0.40935388989223703	0.43674187785236457
HALLMARK_INFLAMMATORY_RESPONSE	0.284401003981605	0.1991876488375295	0.19682278646647547	0.201326777647634	-0.13982714199456966	-0.14584612477865688	-0.14256134100994658	0.22866046150327946	0.20817646151419703	0.20990007987019296	-0.13404108425322456	0.29509692173485963	-0.1377405981420599	-0.1421205071991018	0.14409137571987707	0.129639196822127	0.13622996396992276	0.2731707321682913	0.2929409050411044	0.2701265048592995	0.2906412733660203	0.19849177441003035	0.19837346940642397	0.22367322325191746
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.6423204952745486	0.43771293199224814	0.4320347261423012	0.43174256313295756	-0.18836969678667415	-0.18420227107952994	-0.19761313825766516	0.5838469076583885	0.5046502359244065	0.5176157615905659	-0.18769767318539357	0.6320769626572871	-0.18944636916201193	-0.1984869893149575	0.25120637816005126	0.22762935121129418	0.30049073033485646	0.599610145589301	0.6306792026827057	0.573439297120125	0.63781815450659	0.41568898514894514	0.4172258513497597	0.4822453863492603
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.5655712519866238	0.40444778834029926	0.3984867017195783	0.39649323714602785	-0.18504318716200813	-0.18911509779723662	-0.1967974008943392	0.5060312001845617	0.44279176499455897	0.4466326202408051	-0.1805653580159251	0.5601146217796925	-0.1818229908949324	-0.19257038692320472	0.2459348547554075	0.21730590493077076	0.2779144776252148	0.5358951063564211	0.5584968009532761	0.5137575981918018	0.5619335548008693	0.3805444738528437	0.38186967783890435	0.4381353751351141
